year,scenario,sev,flow_mm_yr,nitrate_kg_yr,avg_nitrate_mgL,sd_nitrate_mgL,q_05_nitrate,q_25_nitrate,q_50_nitrate,q_75_nitrate,q_95_nitrate,doc_kg_yr,avg_doc_mgL,sd_doc_mgL,q_05_doc,q_25_doc,q_50_doc,q_75_doc,q_95_doc,precip_mm
1991,PER_5,LOW,1021.074267,18863.442,0.087085547,0.108394289,0.010229257,0.014952621,0.032928589,0.114473947,0.355006928,128659.164,0.382236792,0.702063475,0.052527885,0.115637723,0.136336966,0.172295875,2.029509962,1374.58
1991,PER_90,LOW,1025.801248,18785.174,0.08682591,0.101242343,0.010230904,0.016292272,0.03950517,0.121029802,0.2992804,225156.423,0.737561861,1.134244032,0.05332391,0.125866709,0.1586416,0.764310354,3.456236946,1374.58
1991,PER_5,MOD,1022.604395,18954.194,0.086640298,0.107117886,0.010228834,0.014928788,0.032758941,0.113795297,0.349935114,130091.376,0.384257994,0.696853666,0.053458686,0.116585564,0.136718981,0.18021704,2.032607181,1374.58
1991,PER_35,MOD,1030.93008,18937.543,0.085305506,0.098865318,0.010234511,0.016319282,0.037692311,0.110552363,0.308566966,166426.689,0.514125703,0.768440688,0.056971658,0.129490491,0.152946546,0.466940055,2.337594126,1374.58
1991,PER_30,LOW,1021.7844,19007.979,0.087949588,0.106769874,0.010231749,0.01643056,0.03546471,0.11502408,0.347829218,147366.94,0.451465624,0.748926988,0.054032027,0.120252464,0.1394699,0.30850871,2.13061779,1374.58
1991,PER_50,HIGH,1042.628481,19844.453,0.083324535,0.087938021,0.010244687,0.01613191,0.043686,0.124945097,0.271830126,197621.14,0.638711851,0.844560922,0.088455599,0.133940579,0.180103759,0.810654635,2.4434277,1374.58
1991,PER_65,HIGH,1051.948353,19727.317,0.082911706,0.088394971,0.0101883,0.015378476,0.042548364,0.128385544,0.267871854,229517.98,0.735794238,0.943771058,0.09154342,0.134194324,0.202164091,1.0258343,2.883343389,1374.58
1991,PER_25,HIGH,1030.526558,19525.712,0.084930844,0.095340215,0.010230938,0.015517992,0.040168122,0.118990838,0.303102136,162609.81,0.515907029,0.753065908,0.069901523,0.131954842,0.167675689,0.511454122,2.260884967,1374.58
1991,PER_40,LOW,1022.260189,18993.123,0.087475124,0.105889818,0.010234324,0.016466888,0.035636968,0.114926397,0.342021335,154724.124,0.477076843,0.776030682,0.054003966,0.120542213,0.139602767,0.331557389,2.382044357,1374.58
1991,PER_20,HIGH,1028.842706,19506.985,0.085735425,0.097688867,0.010223116,0.015512322,0.041292604,0.120883908,0.316929005,156209.46,0.491767079,0.73537088,0.068763848,0.131725064,0.161200473,0.485657226,2.279071153,1374.58
1991,PER_65,LOW,1024.049307,18630.232,0.085357531,0.102168227,0.010233902,0.016382295,0.035465472,0.114165788,0.303699692,192644.618,0.608296557,0.965956818,0.053677309,0.12429922,0.151134959,0.473521767,3.023873702,1374.58
1991,PER_45,HIGH,1037.770752,20335.8,0.085664827,0.093093167,0.010243845,0.016183516,0.043232571,0.123509749,0.294182034,184720.33,0.595177424,0.801518124,0.087913275,0.133979118,0.175927095,0.717183448,2.323811527,1374.58
1991,PER_50,MOD,1035.814544,18710.675,0.083997812,0.095313927,0.010233969,0.016402923,0.037890242,0.114782064,0.293292681,189881.915,0.597771677,0.85444728,0.059021564,0.130779626,0.159160237,0.643843697,2.572865204,1374.58
1991,PER_20,LOW,1021.749729,18920.542,0.086913464,0.106952624,0.010231107,0.015070569,0.034119046,0.114440283,0.353363456,139599.202,0.419959119,0.728311888,0.053068225,0.118497826,0.138445699,0.250696546,2.067936951,1374.58
1991,PER_85,LOW,1024.467868,18576.369,0.085595437,0.100940381,0.010230904,0.015999377,0.036362309,0.119388033,0.29197509,219856.086,0.720026033,1.123746334,0.053268553,0.125823223,0.155089335,0.727624495,3.357370655,1374.58
1991,PER_70,LOW,1025.314597,18979.739,0.087433122,0.10284854,0.010230263,0.016346594,0.039733547,0.117523259,0.304925671,201152.177,0.644299657,0.986879328,0.053748778,0.124658729,0.156274972,0.648780719,3.22059109,1374.58
1991,PER_20,MOD,1026.45457,18704.426,0.085271874,0.102223116,0.010230059,0.015204319,0.036367258,0.10934289,0.329708528,148243.787,0.456621071,0.729717627,0.055224634,0.122520533,0.147559234,0.378327345,2.156686884,1374.58
1991,PER_65,MOD,1040.874034,18793.537,0.082479226,0.093208365,0.010230701,0.016280775,0.038021437,0.112500603,0.293216533,220146.284,0.695434614,0.970764785,0.060419509,0.131059368,0.162537512,0.84770716,2.934912191,1374.58
1991,PER_70,MOD,1044.359118,19689.181,0.084941338,0.094549165,0.010206707,0.016445655,0.045210357,0.118729275,0.295930075,239630.282,0.768133632,1.010295843,0.060593971,0.131059368,0.171189248,1.200204827,3.061050936,1374.58
1991,PER_70,HIGH,1055.080876,20774.851,0.085340905,0.090069841,0.010138395,0.015097555,0.041878523,0.139556689,0.2799963,255220.34,0.831749788,0.986322057,0.100176922,0.134161644,0.235795862,1.390353315,2.862312522,1374.58
1992,PER_70,MOD,1051.13546,23396.495,0.10153347,0.09444839,0.012295963,0.028552795,0.073876622,0.147244138,0.301297028,196191.75,0.67351626,0.907416114,0.061079036,0.114681457,0.160098867,0.941967018,2.621852305,1503.31
1992,PER_70,HIGH,1065.068274,27127.957,0.11295957,0.09949485,0.011937598,0.02688231,0.077040892,0.175311007,0.306375713,246919.38,0.868065792,0.900853232,0.121950999,0.149536515,0.460303479,1.369559478,2.683045466,1503.31
1992,PER_65,MOD,1047.202575,22316.508,0.097424136,0.093687815,0.01213985,0.026520648,0.064557453,0.137254472,0.305368136,184214.7,0.625011289,0.885830993,0.060713814,0.115473235,0.155343949,0.803463697,2.619313952,1503.31
1992,PER_10,LOW,1035.710948,21568.878,0.097335017,0.106520617,0.012012616,0.022127589,0.053680607,0.139018813,0.33725452,107985.432,0.331919635,0.643997214,0.043583936,0.095652577,0.131752778,0.179066592,1.867042586,1503.31
1992,PER_70,LOW,1032.879187,22076.983,0.100628173,0.101633661,0.012413145,0.025992079,0.065487677,0.13542826,0.323056507,157078.512,0.531051112,0.824672118,0.04643361,0.100580075,0.145083464,0.582748069,2.631016508,1503.31
1992,PER_55,LOW,1032.715021,21374.491,0.09772479,0.101153396,0.01213985,0.024339,0.057452366,0.133836541,0.323357252,143289.128,0.472441918,0.782653467,0.045179275,0.100515958,0.144294447,0.42574525,2.488109233,1503.31
1992,PER_10,MOD,1037.849702,21547.627,0.09765578,0.105701861,0.012012616,0.022227717,0.05554791,0.133739354,0.34440592,109411.279,0.346509609,0.639944031,0.043436052,0.099778875,0.13775619,0.242067795,1.859771187,1503.31
1992,PER_90,HIGH,1070.024586,28684.401,0.119644936,0.113818724,0.011937598,0.027461222,0.079505429,0.182641967,0.34829718,288011.87,1.010069898,1.058078586,0.124258928,0.153138329,0.541558178,1.619110097,3.233601495,1503.31
1992,PER_55,MOD,1045.099745,21976.392,0.097505461,0.094719469,0.01213985,0.026567761,0.063965763,0.13499147,0.298093218,170024.97,0.568172831,0.836335267,0.060388217,0.113008081,0.151181073,0.67255503,2.572827868,1503.31
1992,PER_100,HIGH,1077.978914,31029.716,0.125572204,0.121588356,0.011840934,0.025646751,0.083114584,0.18911449,0.360856872,309159.59,1.063124607,1.093399817,0.126608386,0.156293784,0.606490233,1.721473366,3.26154832,1503.31
1992,PER_15,LOW,1035.327058,21483.88,0.096984379,0.106165666,0.012012616,0.022040211,0.052957232,0.138388726,0.335467953,110120.094,0.339077693,0.649638784,0.043584788,0.097343614,0.133192602,0.19787681,1.870975304,1503.31
1992,PER_55,HIGH,1055.192409,24416.227,0.103560515,0.090993253,0.012012616,0.027253604,0.074359006,0.152602491,0.292204142,202975.47,0.695813683,0.825506554,0.103830922,0.139117637,0.29697818,0.944644932,2.523104183,1503.31
1992,PER_10,HIGH,1039.810088,22409.95,0.099444677,0.101642845,0.012080212,0.024424264,0.065328766,0.138423498,0.324038328,115339.808,0.374058441,0.633353634,0.068631787,0.124060199,0.152416426,0.288296836,1.850047025,1503.31
1992,PER_100,LOW,1030.559976,21973.046,0.099844101,0.100228364,0.012413145,0.026059697,0.066164305,0.137145405,0.313229695,180504.572,0.635875801,0.951473623,0.047512943,0.103315762,0.146676868,0.776523336,2.887791502,1503.31
1992,PER_90,MOD,1053.718674,23537.865,0.101682953,0.093844184,0.012299449,0.028187388,0.073586745,0.149823462,0.321700935,227904.19,0.78972756,1.066093924,0.061868798,0.117773475,0.163737026,1.189680659,3.13012387,1503.31
1992,PER_65,HIGH,1060.59151,25781.901,0.107759625,0.09608985,0.012012616,0.028498598,0.075081667,0.163972467,0.301133152,223796.78,0.762529306,0.868989864,0.107046467,0.143620831,0.346561137,1.121006896,2.705574262,1503.31
1992,PER_95,HIGH,1075.34599,30315.695,0.12350146,0.118973435,0.011937598,0.026510587,0.082103227,0.186955092,0.346504083,299125.95,1.034334079,1.074979096,0.125901488,0.153914551,0.58574613,1.651901491,3.231580859,1503.31
1992,PER_85,MOD,1050.148792,22862.639,0.099248791,0.093949138,0.012280256,0.027224665,0.068363028,0.148707705,0.317299019,215945.59,0.742433342,1.027965353,0.061955829,0.11515294,0.160272959,1.054755451,2.983971159,1503.31
1992,PER_50,LOW,1032.631894,21578.974,0.098288381,0.102454989,0.01213985,0.024377664,0.0571905,0.137830122,0.323525402,135049.311,0.444549351,0.740314043,0.045217197,0.100515958,0.144175317,0.393713338,2.153996165,1503.31
1992,PER_95,LOW,1030.986473,21886.457,0.099397397,0.100077346,0.012413145,0.025525468,0.064812946,0.137253112,0.310962309,177710.25,0.621069898,0.94053881,0.047652396,0.10345229,0.145105077,0.741839193,2.884550154,1503.31
1992,PER_15,HIGH,1041.495192,22671.041,0.099843986,0.09962428,0.012079893,0.025108984,0.06896358,0.136052106,0.323073822,123176.033,0.40482111,0.637719128,0.069353297,0.126188256,0.167990226,0.351090994,1.87819732,1503.31
1992,PER_60,HIGH,1056.653195,24565.664,0.104210893,0.093257927,0.012012616,0.027418395,0.074011323,0.151782405,0.292140008,211923.64,0.733153985,0.85759181,0.105574583,0.142531547,0.307572007,1.021163745,2.646632163,1503.31
1992,PER_60,LOW,1032.449766,21259.735,0.097460179,0.100850632,0.01213985,0.024347133,0.057606017,0.132961258,0.321780946,147459.922,0.492550102,0.811756786,0.047763869,0.10397553,0.1447623,0.433482654,2.581367608,1503.31
1992,PER_95,MOD,1055.996948,23676.385,0.10139549,0.093239989,0.012298139,0.028288072,0.073932918,0.150152199,0.315178103,232224.97,0.800992656,1.073157215,0.061738391,0.118460135,0.163860038,1.278742327,3.129733257,1503.31
1992,PER_90,LOW,1031.124323,21805.591,0.100116615,0.099955876,0.012413145,0.025762596,0.066683775,0.140663275,0.315103979,174196.485,0.61006576,0.929298271,0.047925045,0.103665485,0.14616547,0.736377961,2.853365028,1503.31
1992,PER_60,MOD,1045.824081,21994.34,0.097319176,0.093932761,0.01213985,0.026508489,0.064481601,0.132758794,0.29662597,177107.28,0.597020427,0.869294748,0.060697732,0.115594456,0.154320988,0.692764687,2.587620605,1503.31
1992,PER_45,LOW,1032.283511,21908.5,0.099685514,0.105472824,0.01213985,0.024361355,0.057176851,0.136883775,0.329010005,126144.527,0.4148449,0.710324735,0.045315718,0.100515958,0.142388109,0.35382419,2.118426466,1503.31
1992,PER_15,MOD,1038.636279,21636.159,0.097765982,0.105978241,0.012012616,0.023092209,0.057286711,0.132768206,0.33791138,113643.094,0.363387559,0.650892556,0.043355366,0.100394198,0.140289171,0.263256897,1.86585196,1503.31
1992,PER_50,HIGH,1053.087491,24695.359,0.103858671,0.090932975,0.012012616,0.027325945,0.074437684,0.152039579,0.289201448,188942.12,0.650283921,0.772285363,0.1023083,0.138183819,0.287617608,0.842823687,2.322218761,1503.31
1992,PER_40,HIGH,1048.003772,24500.791,0.104246491,0.095139924,0.012012616,0.026857527,0.074919744,0.151205451,0.300826725,167285.24,0.577885834,0.727650435,0.099355272,0.136810686,0.245714221,0.705851348,2.183097286,1503.31
1992,PER_100,MOD,1057.040844,23896.709,0.102364007,0.0938439,0.012298182,0.028409655,0.074930422,0.152017689,0.314917198,237399.84,0.824158337,1.092588013,0.061615223,0.12039997,0.164923728,1.339975056,3.12457714,1503.31
1992,PER_20,HIGH,1043.463932,23406.199,0.101396047,0.097584908,0.012080212,0.025278465,0.072600595,0.142846033,0.332673897,136533.44,0.452351874,0.674045629,0.076113881,0.126865609,0.186882515,0.441071772,1.879492088,1503.31
1992,PER_65,LOW,1031.74924,21193.475,0.096851746,0.10063469,0.01213985,0.024324857,0.056824252,0.133694212,0.321692986,151029.581,0.511148815,0.815441431,0.047519131,0.10391264,0.145108988,0.504679978,2.592587408,1503.31
1992,PER_5,HIGH,1039.640073,21894.742,0.09825221,0.103943044,0.012080212,0.023667591,0.058682754,0.136136926,0.332124727,107054.614,0.337463009,0.631053794,0.060045684,0.105309172,0.133185979,0.179871633,1.852727682,1503.31
1992,PER_20,LOW,1034.956536,21539.514,0.09775097,0.106252474,0.012080212,0.022597886,0.053826975,0.135993723,0.337281005,111721.112,0.355614926,0.661606392,0.043534938,0.098102591,0.136291372,0.235005913,1.874662498,1503.31
1992,PER_50,MOD,1043.755087,22268.559,0.098533045,0.09736665,0.01213985,0.026541534,0.063698899,0.132946996,0.314682584,157921.52,0.526307851,0.778649088,0.060515909,0.113151117,0.148948562,0.613764156,2.298128959,1503.31
1992,PER_35,LOW,1033.553396,21783.404,0.098937015,0.105401796,0.01213985,0.02403655,0.057178955,0.135849002,0.333527741,120049.657,0.389046453,0.687433708,0.045391754,0.099576637,0.139306791,0.310328002,1.896238983,1503.31
1992,PER_20,MOD,1039.564465,21969.897,0.098673408,0.104867808,0.012073706,0.023630688,0.058720298,0.132845499,0.337427056,120548.552,0.391039157,0.662804671,0.046852959,0.100597593,0.144085038,0.334191375,1.868202076,1503.31
1992,PER_5,MOD,1038.084882,21579.196,0.097900996,0.106797276,0.012012616,0.021981157,0.053505404,0.13844392,0.341531947,106417.842,0.324417234,0.635769103,0.043431831,0.090029518,0.129439635,0.171414892,1.855497505,1503.31
1992,PER_85,HIGH,1064.416622,27969.182,0.116724838,0.111262875,0.012005274,0.028445734,0.073856494,0.179031476,0.331455037,272553.5,0.94843194,1.036769878,0.114105417,0.146869411,0.456127202,1.405287864,3.192792904,1503.31
1992,UNBURN,UNBURN,1036.85468,21673.526,0.097777301,0.106820454,0.012012616,0.022012512,0.053761024,0.140542328,0.338060855,102316.893,0.310928053,0.629943213,0.042101703,0.080937834,0.126228661,0.159056815,1.828597342,1503.31
1992,PER_25,HIGH,1044.319851,23540.694,0.101918314,0.097308771,0.012080212,0.025382706,0.074132964,0.143922676,0.314769626,143711.51,0.485286177,0.679901183,0.082842905,0.130634209,0.202052595,0.542597273,1.890748208,1503.31
1992,PER_75,MOD,1048.522587,22278.385,0.097091062,0.093215086,0.01213985,0.026597475,0.065022266,0.140723106,0.3129292,201817.05,0.681217915,0.988186669,0.061642015,0.115801914,0.155351157,0.860206952,2.927502722,1503.31
1992,PER_45,MOD,1041.638472,22548.604,0.100149332,0.101577199,0.01213985,0.026389203,0.063208456,0.133249369,0.341060393,145875.16,0.485537371,0.740633009,0.060418286,0.113316274,0.147869506,0.495836396,2.273428323,1503.31
1992,PER_80,MOD,1052.843957,22954.298,0.09928651,0.092540654,0.012221579,0.026746453,0.070671346,0.148014781,0.308152658,212270.29,0.715557817,0.999362762,0.061326822,0.11508012,0.160152885,0.990036805,2.982639345,1503.31
1992,PER_80,LOW,1032.050002,21526.671,0.098736443,0.099887344,0.012221579,0.025494607,0.062514433,0.138611951,0.31072555,167206.819,0.571992784,0.895637172,0.046197388,0.100549437,0.145618375,0.607262141,2.788734328,1503.31
1992,PER_35,HIGH,1048.214723,24271.955,0.103297387,0.095313927,0.012012616,0.026737321,0.074283706,0.147850598,0.298904469,156318.59,0.536355203,0.688720827,0.097621286,0.134882049,0.22798222,0.633925755,2.090310308,1503.31
1992,PER_75,LOW,1031.381224,20975.146,0.09635077,0.098909742,0.01213985,0.024359343,0.056972977,0.134512661,0.304884303,160639.418,0.550032686,0.884042969,0.047163494,0.103732568,0.145108988,0.507674179,2.728061161,1503.31
1992,PER_30,HIGH,1045.877132,24128.196,0.102949333,0.094276979,0.01206319,0.02661222,0.074550193,0.147245101,0.30498872,149366.24,0.512617504,0.681046694,0.094316836,0.134491714,0.217892021,0.570028251,1.936600764,1503.31
1992,PER_40,MOD,1041.107125,22480.942,0.099769118,0.102261258,0.01213985,0.025405484,0.061905645,0.13286775,0.33922007,143009.28,0.474843856,0.730867886,0.05993297,0.112780068,0.147318114,0.486943074,2.260152436,1503.31
1992,PER_5,LOW,1036.577311,21565.744,0.097525107,0.106561656,0.012012616,0.022123347,0.053690065,0.139668434,0.337063024,104918.372,0.319386256,0.639407196,0.042495589,0.084675283,0.127864326,0.168947324,1.862130881,1503.31
1992,PER_40,LOW,1032.793136,21804.918,0.099030519,0.105401181,0.01213985,0.024072959,0.057167046,0.135371449,0.328506451,123977.309,0.40814312,0.703675926,0.045254106,0.099598936,0.140515311,0.337081452,2.104058699,1503.31
1992,PER_30,MOD,1040.248699,22349.104,0.099748714,0.103031818,0.01213985,0.025282476,0.060978386,0.133220707,0.339270626,131098.93,0.43598891,0.685288049,0.059188131,0.112640052,0.147416073,0.403443001,1.96240121,1503.31
1992,PER_35,MOD,1041.389925,22436.002,0.099323905,0.101962141,0.01213985,0.025268725,0.061376535,0.130493326,0.338531415,136383.93,0.446905901,0.707790629,0.059526642,0.112807664,0.147463231,0.418906944,2.080161927,1503.31
1992,PER_25,LOW,1034.400543,21571.797,0.097919758,0.106030112,0.01213418,0.022739433,0.056187755,0.136672577,0.336529624,114765.501,0.367319375,0.669518355,0.043546621,0.098436619,0.13640269,0.266091762,1.882387062,1503.31
1992,PER_80,HIGH,1068.894639,27825.738,0.114756632,0.107449157,0.011935684,0.02689413,0.078851381,0.174887966,0.333362328,266189.81,0.908194065,0.999628885,0.122497655,0.151165726,0.427901163,1.37573383,3.028362306,1503.31
1992,PER_75,HIGH,1061.729394,26470.888,0.110704341,0.104875712,0.012012616,0.027851364,0.075172375,0.167433426,0.32872093,248603.76,0.839714913,0.989046967,0.109716456,0.143623926,0.354029024,1.214501301,3.015937039,1503.31
1992,PER_25,MOD,1039.862303,22025.196,0.09873088,0.104075412,0.012099221,0.023790772,0.059834152,0.134312494,0.340789881,125161.904,0.409344763,0.673846032,0.047099231,0.100687212,0.145230677,0.368751462,1.968086568,1503.31
1992,PER_85,LOW,1030.626812,21482.718,0.097632076,0.099321912,0.012387354,0.024939056,0.060159546,0.135956449,0.304203546,167264.734,0.579755697,0.905141594,0.047015252,0.103964793,0.146170826,0.602713143,2.736565612,1503.31
1992,PER_45,HIGH,1049.099466,24768.176,0.105389774,0.095742229,0.012012616,0.027316547,0.074717733,0.151656227,0.296952613,171717.3,0.598142597,0.729702042,0.101094472,0.13775619,0.26607298,0.742262638,2.202614906,1503.31
1992,PER_30,LOW,1033.71422,21875.451,0.099067287,0.105551768,0.01213985,0.024013628,0.057296113,0.135831984,0.32780204,118249.141,0.383320626,0.677702176,0.045628441,0.099598936,0.138307764,0.309937953,1.886286397,1503.31
1993,PER_10,MOD,968.0377568,18915.102,0.088491121,0.109739358,0.010851257,0.014889824,0.035343447,0.12072853,0.320918622,127534.94,0.419441493,0.749378516,0.06072172,0.117944982,0.13785426,0.230789607,2.429418335,1329.57
1993,PER_65,HIGH,1001.565653,23177.628,0.090031038,0.096870118,0.010704999,0.014714662,0.044070984,0.145144088,0.299008425,236238.22,0.769592049,0.968975147,0.11017876,0.131530117,0.188231372,1.124980045,2.817191827,1329.57
1993,PER_10,LOW,965.3622254,18822.9,0.088988577,0.112006051,0.010863679,0.014910497,0.034039845,0.119071879,0.324940107,123440.93,0.403584545,0.749764053,0.057636796,0.114886323,0.134259259,0.187751981,2.404823544,1329.57
1993,PER_100,HIGH,1023.732671,28320.905,0.10004314,0.114204619,0.010319729,0.013415952,0.046231326,0.154200532,0.367263081,315239.53,1.016450169,1.192046653,0.110825454,0.133784533,0.251732285,1.833723784,3.390207168,1329.57
1993,PER_5,HIGH,968.6250787,19276.908,0.089307842,0.110310788,0.010829005,0.015130513,0.035324382,0.11995339,0.320008607,123853.46,0.406331346,0.737537138,0.086355154,0.118981689,0.135712559,0.188341221,2.388997114,1329.57
1993,PER_45,MOD,977.289122,19746.656,0.088351906,0.103448196,0.010985713,0.015357646,0.039642698,0.122584997,0.312431612,162834.27,0.549028078,0.843623438,0.072836031,0.121339363,0.147280659,0.482859694,2.712417078,1329.57
1993,PER_45,LOW,965.4415932,18985.116,0.089054192,0.10835268,0.010989487,0.015287012,0.037989571,0.119308541,0.323335338,150561.52,0.495391899,0.853264365,0.060940369,0.11545449,0.136255924,0.263984018,2.884397677,1329.57
1993,PER_15,LOW,965.355124,18740.21,0.08850525,0.111341198,0.010857721,0.014874176,0.033898433,0.119106437,0.321152471,125933.84,0.413322609,0.764284528,0.057659161,0.114698386,0.134278079,0.192048355,2.501010089,1329.57
1993,PER_60,MOD,982.1623069,19356.738,0.085652632,0.09721639,0.010985809,0.015321582,0.040048115,0.125200219,0.297958814,202068.14,0.664947241,0.988389927,0.073816254,0.122532218,0.152124337,0.65703939,2.98983072,1329.57
1993,PER_100,LOW,966.5949331,18834.39,0.08758428,0.103251296,0.010878978,0.014928087,0.041768271,0.118251918,0.315308359,213186.21,0.71990084,1.135806104,0.062388222,0.114249094,0.138226888,0.692018549,3.474553797,1329.57
1993,PER_100,MOD,996.7363296,21420.319,0.088884166,0.097738462,0.010931995,0.01486172,0.046845081,0.12957379,0.307564028,257762.73,0.859844403,1.190834686,0.081829609,0.124360109,0.169118003,1.270579489,3.559788865,1329.57
1993,PER_75,MOD,985.4811355,19570.76,0.085460512,0.096160512,0.010981725,0.015161554,0.040735234,0.121454765,0.294918614,225186.95,0.734379555,1.102851194,0.081641422,0.123401917,0.150984186,0.72901836,3.351632721,1329.57
1993,PER_70,MOD,987.1420118,20608.118,0.088862794,0.098939177,0.010980344,0.015164749,0.045268047,0.129920898,0.303884675,214895.55,0.728304146,1.004104208,0.082400007,0.123740237,0.160839615,1.052765094,3.038171055,1329.57
1993,PER_55,LOW,965.724811,18626.09,0.087426434,0.105352185,0.010928111,0.015158505,0.038145288,0.117865507,0.32016793,168455.02,0.55319094,0.931067279,0.060653569,0.115463407,0.136557421,0.31951897,3.011936434,1329.57
1993,PER_60,LOW,965.75071,18592.225,0.087027212,0.104821777,0.010880373,0.015011037,0.038074427,0.117803393,0.31972142,172415.33,0.573511623,0.962761052,0.061331809,0.115494156,0.136630148,0.338537719,3.124332496,1329.57
1993,PER_65,MOD,984.1732371,19655.651,0.085721727,0.096567413,0.010982054,0.015141166,0.040654998,0.12511756,0.294948067,208240.83,0.688312389,1.016672016,0.08161902,0.122966648,0.151077516,0.722481021,3.071489824,1329.57
1993,PER_5,LOW,965.4119347,18913.698,0.089600593,0.112721157,0.010867814,0.014945742,0.034259019,0.119831919,0.325106032,120821.3,0.391937821,0.74116946,0.057614453,0.11199173,0.131635224,0.177042976,2.327343767,1329.57
1993,PER_15,HIGH,973.0730192,19958.21,0.089287641,0.107081691,0.010864089,0.015131637,0.037279321,0.119868668,0.325152009,140023.07,0.469880324,0.760017884,0.091713539,0.126872541,0.149522415,0.346858203,2.507171053,1329.57
1993,PER_10,HIGH,970.5006659,19543.783,0.0889574,0.107515861,0.010784538,0.015051059,0.037879691,0.123153009,0.327355193,131183.89,0.439388617,0.743456589,0.090904219,0.126545752,0.14537908,0.276063541,2.421972909,1329.57
1993,PER_55,HIGH,994.1898753,22025.012,0.087751507,0.094742725,0.010709769,0.014735711,0.043413898,0.13589436,0.299174545,223865.96,0.715944058,0.925032309,0.109329818,0.131259989,0.176125905,0.994186881,2.720727866,1329.57
1993,PER_15,MOD,969.254591,18964.634,0.087958258,0.108196002,0.010873843,0.014913947,0.035501072,0.119900494,0.318892466,132315.63,0.436132125,0.760091647,0.062534567,0.11762094,0.138226888,0.258305516,2.482588524,1329.57
1993,PER_75,LOW,965.3375796,18328.574,0.08614095,0.103020919,0.010878978,0.014976143,0.037392283,0.116298607,0.305478389,188968.92,0.62071883,1.049392197,0.061758248,0.115436071,0.136630148,0.372101859,3.35345324,1329.57
1993,PER_85,LOW,965.5405941,18541.697,0.086484649,0.102930574,0.010878978,0.014540294,0.038956367,0.117513298,0.309076215,201598.75,0.665578149,1.096436418,0.06220861,0.114922259,0.138121369,0.527580185,3.384104438,1329.57
1993,PER_50,HIGH,991.8606383,21883.592,0.088320184,0.096341373,0.010887366,0.014988978,0.042911088,0.140445911,0.295077166,207854.9,0.671739818,0.87728759,0.108655145,0.131174756,0.169960166,0.867677318,2.649456729,1329.57
1993,PER_65,LOW,965.4933912,18531.037,0.086536539,0.104138403,0.010892808,0.015007613,0.037442363,0.119780489,0.310327035,176785.88,0.583854055,0.980399506,0.061641099,0.115515418,0.136557421,0.371632762,3.081635902,1329.57
1993,PER_55,MOD,980.9818148,19347.9,0.08594796,0.098070965,0.010986135,0.015304334,0.039518276,0.124215481,0.300634173,193807.4,0.637255069,0.955020459,0.072772463,0.121083779,0.14732669,0.605151724,2.928629169,1329.57
1993,PER_50,LOW,965.6938994,18804.759,0.088163031,0.106575389,0.01098872,0.015244792,0.037979386,0.11930955,0.319702319,158141.63,0.525552054,0.888853365,0.060866846,0.115401867,0.136557421,0.298094857,2.986245464,1329.57
1993,PER_75,HIGH,1002.85183,23757.046,0.091392566,0.102415964,0.01070348,0.014637375,0.042871007,0.144655134,0.308074658,262074.02,0.842280528,1.079617757,0.11016089,0.132160707,0.19038469,1.235967906,3.2465878,1329.57
1993,PER_80,MOD,990.9186674,20164.776,0.086533704,0.096319942,0.010982093,0.015321652,0.043287301,0.121624497,0.30237529,230203.67,0.759416323,1.086577464,0.081938936,0.123730175,0.161119269,1.039264868,3.299953873,1329.57
1993,PER_60,HIGH,996.7638994,22375.685,0.087805783,0.095601909,0.010715024,0.014807369,0.041547958,0.140230221,0.30439806,231045.28,0.746131531,0.951024932,0.109763042,0.131502402,0.181415861,1.069066813,2.748703911,1329.57
1993,PER_20,MOD,971.0257468,19210.306,0.088444412,0.10766391,0.010881993,0.014898784,0.036833889,0.120744537,0.319567914,139028.43,0.460438584,0.772876671,0.064047281,0.117265926,0.139137288,0.308928361,2.543855526,1329.57
1993,PER_70,HIGH,1004.870279,24277.165,0.09328104,0.101222978,0.010505738,0.013967672,0.045326971,0.15406459,0.304392525,255522.95,0.849464764,1.0088911,0.110431726,0.131947536,0.227097824,1.393596624,2.928867079,1329.57
1993,PER_85,HIGH,1009.108939,25866.311,0.095893063,0.107655167,0.010499516,0.014323243,0.044060856,0.153887502,0.329977975,281515.17,0.921872903,1.122417142,0.109971702,0.132716049,0.229214491,1.505511177,3.331076267,1329.57
1993,PER_5,MOD,966.9930255,19024.522,0.089404329,0.111638905,0.010862738,0.01492794,0.034999085,0.120110452,0.324607023,122285.19,0.396441986,0.738105228,0.060780469,0.115639502,0.134231638,0.179124682,2.338938107,1329.57
1993,PER_70,LOW,966.2256638,19116.93,0.08905878,0.105582334,0.010913166,0.014949187,0.041996713,0.124390405,0.316138043,183033.77,0.626981878,1.004713989,0.060907702,0.115321114,0.137042132,0.532442856,3.199407772,1329.57
1993,UNBURN,UNBURN,965.3388327,18953.753,0.090176915,0.113500345,0.010866447,0.014952761,0.034147826,0.121228448,0.326224948,119338.27,0.385807023,0.735155541,0.054662279,0.11068477,0.131551892,0.174006027,2.297498513,1329.57
