year,scenario,sev,flow_mm_yr,nitrate_kg_yr,avg_nitrate_mgL,sd_nitrate_mgL,q_05_nitrate,q_25_nitrate,q_50_nitrate,q_75_nitrate,q_95_nitrate,doc_kg_yr,avg_doc_mgL,sd_doc_mgL,q_05_doc,q_25_doc,q_50_doc,q_75_doc,q_95_doc,precip_mm
1991,PER_100,MOD,181.5048154,3466.6039,0.045372732,0.127070731,0.00207777,0.003983586,0.005653704,0.012465623,0.348875206,28933.5278,0.317262743,0.964356654,0.022290019,0.070474629,0.1109615,0.133047767,1.080989635,391.12
1991,PER_5,HIGH,186.6854137,2463.5708,0.030878575,0.079715165,0.002060263,0.004085789,0.005602506,0.010264419,0.215617954,9865.6567,0.137427452,0.207999128,0.026083403,0.070129154,0.109472934,0.129113718,0.193587454,391.12
1991,PER_90,HIGH,181.1867697,2944.3641,0.042200205,0.115512209,0.002064905,0.003850309,0.005367813,0.01264829,0.334238898,41977.5052,0.439135579,1.50275143,0.03248051,0.08543236,0.116048835,0.154320988,1.354930291,391.12
1991,PER_15,HIGH,186.147273,2430.0335,0.031011329,0.078790698,0.002095069,0.004139507,0.005567576,0.010908524,0.224300368,14997.0626,0.17782624,0.370223813,0.027037209,0.075929529,0.111253466,0.13217844,0.413999387,391.12
1991,PER_35,LOW,184.6103057,2613.89661,0.031492238,0.082765832,0.002037662,0.003879054,0.005684744,0.010082165,0.2111213,11864.1878,0.137395119,0.285907974,0.012756397,0.056847447,0.103411373,0.126786146,0.195766575,391.12
1991,PER_30,HIGH,187.8605444,2524.0818,0.032889881,0.08255196,0.002203067,0.004119147,0.005606649,0.011411194,0.228208529,17317.7301,0.199271322,0.420661218,0.031361916,0.08093918,0.11285895,0.135301212,0.612821056,391.12
1991,PER_85,HIGH,184.0176942,2930.572,0.040856201,0.109380583,0.002180743,0.003859603,0.005632286,0.012309443,0.315538593,35432.9948,0.366674483,1.157098087,0.031397376,0.085140256,0.11566301,0.150689564,1.205829586,391.12
1991,PER_60,MOD,184.5480237,2655.3936,0.034806212,0.089782586,0.00206755,0.003972536,0.005602506,0.011165577,0.261327467,18529.4435,0.218274491,0.516324749,0.020409673,0.06959574,0.110430874,0.13228225,0.765682437,391.12
1991,UNBURN,UNBURN,186.7623157,2482.0543,0.030605942,0.079537345,0.002056259,0.004104304,0.005602506,0.010134513,0.210818693,7273.0505,0.110266708,0.119273114,0.01996227,0.061864029,0.10472897,0.126132665,0.170579364,391.12
1991,PER_90,MOD,181.885454,3340.2856,0.043504243,0.119481222,0.002075726,0.004050926,0.005605848,0.012489084,0.337727441,26622.4159,0.293689422,0.84364517,0.023968348,0.071724992,0.111272077,0.134998525,1.032299291,391.12
1991,PER_15,MOD,186.1687018,2512.5178,0.031395706,0.081635743,0.002056037,0.004038955,0.00559957,0.010163585,0.214932039,11634.9578,0.149856565,0.256574547,0.023213261,0.069781166,0.109930463,0.130049209,0.326814211,391.12
1991,PER_30,MOD,186.0771453,2516.833,0.032046678,0.0831983,0.002054512,0.00397419,0.005561163,0.010239702,0.224172752,13536.5504,0.168577972,0.318968991,0.02254773,0.0706919,0.110096594,0.130988995,0.505982565,391.12
1991,PER_80,HIGH,185.0361869,2888.8816,0.040097079,0.105564032,0.002226631,0.003908865,0.005705652,0.012695438,0.283677635,34588.12,0.352595269,1.05918096,0.032110802,0.084188136,0.115586007,0.150550645,1.230188892,391.12
1991,PER_50,LOW,184.3949803,2952.0809,0.035574733,0.092852006,0.002121991,0.004096844,0.005769501,0.011453052,0.261550387,12676.7084,0.148468119,0.317956714,0.019820287,0.062220952,0.105181035,0.126972965,0.225823396,391.12
1991,PER_35,HIGH,188.1435436,2548.6256,0.032956596,0.083289339,0.002208399,0.004095488,0.005654075,0.011526346,0.234592231,19130.8536,0.212140019,0.48681936,0.033750768,0.081378334,0.11285895,0.135301212,0.627882184,391.12
1991,PER_25,MOD,185.9171202,2553.6117,0.032109505,0.083186249,0.002050325,0.004050769,0.005605363,0.010261625,0.223283403,13298.152,0.164360511,0.309998417,0.023471214,0.070431027,0.110007933,0.130484784,0.460437357,391.12
1991,PER_40,MOD,185.52435,2526.4645,0.032638352,0.0849073,0.002054222,0.00397419,0.005562402,0.010418283,0.229765183,14809.8155,0.184726097,0.378773279,0.021243961,0.070230175,0.110430874,0.132194081,0.558550758,391.12
1991,PER_60,LOW,183.7159621,2644.75521,0.032329598,0.083771813,0.002067354,0.003908865,0.005759204,0.010098558,0.228876155,13609.4355,0.157277964,0.359202677,0.015659584,0.058973693,0.102648044,0.126132665,0.265101306,391.12
1991,PER_5,LOW,186.5452275,2543.7544,0.031079148,0.080839085,0.002045889,0.004109009,0.005636087,0.010228588,0.211229376,8346.2844,0.116096249,0.165002009,0.020548171,0.061399881,0.104210178,0.126132665,0.170151697,391.12
1991,PER_90,LOW,181.6961889,3435.0575,0.041127858,0.112600756,0.002133261,0.00414798,0.006018747,0.012048619,0.297177404,16615.5618,0.177611765,0.470910088,0.018174123,0.059735176,0.100871448,0.126132665,0.319981948,391.12
1991,PER_5,MOD,186.6363693,2533.8715,0.031114894,0.080963359,0.002050489,0.00407842,0.005625581,0.010227686,0.213205384,10563.7744,0.133122597,0.241596717,0.023034137,0.069679543,0.109472934,0.128978719,0.181447159,391.12
1991,PER_35,MOD,185.9881119,2586.3281,0.032700496,0.085270241,0.002057724,0.00398927,0.005583822,0.010451786,0.224108405,15170.0929,0.181866308,0.376708071,0.023299854,0.070849868,0.110304216,0.131149417,0.528819049,391.12
1991,PER_30,LOW,184.9508171,2528.65099,0.030661553,0.080481056,0.002037662,0.00385101,0.005636608,0.009407459,0.210771931,11228.4349,0.134102232,0.259672141,0.015224485,0.057735299,0.104399631,0.126937934,0.194419494,391.12
1991,PER_50,HIGH,183.0403656,2698.6943,0.03671595,0.094597308,0.002065595,0.003998234,0.005517327,0.011929206,0.288274953,23581.1903,0.268127964,0.732817721,0.026173347,0.079424738,0.113371971,0.142276423,0.88876063,391.12
1991,PER_65,HIGH,185.1150243,2812.5267,0.037770125,0.099503918,0.002137046,0.0039198,0.005517327,0.01219454,0.286419168,30169.4796,0.313111641,0.947875935,0.023953058,0.080692663,0.113908779,0.145487992,1.035740947,391.12
1991,PER_25,HIGH,186.2900168,2492.5765,0.032393299,0.081835885,0.002161225,0.004159208,0.005664711,0.01158214,0.22288656,17167.5837,0.201182616,0.450794798,0.030384501,0.078612529,0.112523592,0.135055313,0.57412277,391.12
1991,PER_40,LOW,184.878512,2539.62184,0.030908807,0.080896761,0.002027933,0.003908865,0.005602567,0.009590404,0.211398982,12147.1531,0.144909595,0.294881744,0.015832048,0.059733279,0.10472897,0.126835968,0.242425547,391.12
1991,PER_20,HIGH,186.4046957,2457.6084,0.031740464,0.080494414,0.002121441,0.004150628,0.005640927,0.011301365,0.228031388,15647.5487,0.188263305,0.39631311,0.029774356,0.078175468,0.112407892,0.133857985,0.513180488,391.12
1991,PER_65,LOW,183.065147,3006.5099,0.036166215,0.095938788,0.002098163,0.003968972,0.005862193,0.011438507,0.265284589,13018.3476,0.149848952,0.334185276,0.01585389,0.059232116,0.103631046,0.126146609,0.254954217,391.12
1991,PER_45,HIGH,188.0557198,2586.9162,0.034045204,0.087293367,0.002248423,0.004064506,0.005705652,0.011746957,0.241392304,24878.4485,0.25472254,0.66107525,0.032877804,0.082042312,0.113371971,0.141321877,0.834285478,391.12
1991,PER_50,MOD,184.1928923,2908.8543,0.036860723,0.096115436,0.002066664,0.004013069,0.005602506,0.011874084,0.273390496,16543.7036,0.194098989,0.439120611,0.022393012,0.070972744,0.110410882,0.13228225,0.536540347,391.12
1991,PER_20,LOW,185.6805733,2546.2386,0.030991067,0.081010098,0.002037662,0.004015879,0.005653928,0.009894371,0.210458919,10916.8441,0.133186533,0.247493085,0.017939713,0.060989945,0.105459598,0.126972965,0.190923338,391.12
1991,PER_85,LOW,182.164755,3198.0746,0.038212921,0.102084399,0.002098808,0.00397419,0.005947948,0.012159566,0.278106411,15409.2592,0.166631733,0.42365384,0.012480598,0.057175345,0.101405071,0.125481869,0.307080941,391.12
1991,PER_70,LOW,182.9413781,3021.3025,0.036558308,0.096331692,0.002104644,0.003930912,0.005927537,0.0120619,0.273194684,15969.1904,0.171751184,0.441832724,0.012220097,0.056823268,0.101694655,0.125638491,0.315236569,391.12
1991,PER_20,MOD,186.1392544,2534.7347,0.031718766,0.08242082,0.002057343,0.004042612,0.005583122,0.010252244,0.216634189,12748.9626,0.159500933,0.289969725,0.023589477,0.070326514,0.109981796,0.130397865,0.433801091,391.12
1991,PER_65,MOD,183.9634308,2953.4214,0.037894446,0.100618793,0.002073888,0.003970408,0.005627994,0.011936256,0.278859165,19173.6093,0.219569903,0.546111337,0.020560332,0.070242656,0.110430874,0.13228225,0.625375397,391.12
1991,PER_70,MOD,184.4119505,2978.8752,0.038406563,0.101027984,0.002097792,0.003974716,0.005610823,0.012403049,0.297761516,22497.9063,0.251465467,0.647426325,0.022137494,0.070467358,0.1109615,0.133365312,0.944367155,391.12
1991,PER_70,HIGH,185.9648166,2874.8841,0.039222094,0.10286016,0.002211517,0.003958275,0.005602506,0.012681718,0.291680022,32039.0812,0.326763208,0.95954442,0.032434113,0.084386055,0.115510028,0.149288782,1.163058442,391.12
1992,PER_70,MOD,418.367274,10621.8132,0.066792738,0.111689038,0.003862581,0.006490187,0.01640482,0.061074104,0.337280782,118899.132,0.609131824,0.99423249,0.111935952,0.124920179,0.170601037,0.387294269,3.330450353,780.77
1992,PER_70,HIGH,435.188579,10241.2561,0.06717534,0.118021687,0.004079113,0.00662088,0.016062537,0.061684835,0.336704045,145451.71,0.731690505,1.156634151,0.112814039,0.125481869,0.182394492,0.545494561,3.64519188,780.77
1992,PER_65,MOD,417.9653101,10687.7307,0.066860676,0.111660572,0.003862535,0.00654437,0.016532147,0.062051509,0.337073544,111476.855,0.55971549,0.926856036,0.111910281,0.124846911,0.170086239,0.331050825,2.82247185,780.77
1992,PER_10,LOW,418.2660053,10017.1954,0.062234951,0.106895469,0.003829914,0.006379499,0.015143394,0.052919808,0.334046644,44393.051,0.258090856,0.381100492,0.097976081,0.120015793,0.147836455,0.220416893,0.771946374,780.77
1992,PER_70,LOW,403.4683446,10733.8613,0.066628144,0.109839285,0.003845486,0.006379499,0.016142241,0.062795889,0.347241557,75552.442,0.401034821,0.693940961,0.101457598,0.119239381,0.148703795,0.23697876,1.881352286,780.77
1992,PER_55,LOW,408.3371876,10222.0739,0.063708436,0.107105783,0.003853884,0.006379499,0.01559662,0.057377857,0.340305957,72718.355,0.38320341,0.654934135,0.101377642,0.119008407,0.148530698,0.232665963,1.730468191,780.77
1992,PER_10,MOD,420.9961105,9969.5921,0.061924894,0.105840347,0.003861361,0.006490187,0.015101855,0.053820681,0.332582289,51304.339,0.289024839,0.415403727,0.111197479,0.123847326,0.156056078,0.22281919,0.939064941,780.77
1992,PER_90,HIGH,433.4117122,10515.1337,0.070568114,0.125006159,0.004057909,0.006667183,0.017197829,0.062381087,0.358867284,204634.95,0.990243835,1.759577968,0.113022665,0.125626688,0.185501276,0.643915531,5.097037561,780.77
1992,PER_55,MOD,420.6214512,10126.3979,0.064097345,0.109039577,0.003862305,0.006490187,0.015868131,0.057097529,0.337641573,111712.22,0.556566364,0.903671505,0.11176309,0.124755227,0.170097076,0.347155204,3.031279508,780.77
1992,PER_100,HIGH,436.8047293,10597.5616,0.071590948,0.127951319,0.004017898,0.006740164,0.017561328,0.063982208,0.361329749,220438.29,1.053135884,1.946481765,0.112884029,0.125626688,0.185719202,0.674508825,5.26492936,780.77
1992,PER_15,LOW,417.5235992,10018.4076,0.062297738,0.106771556,0.003829914,0.006371334,0.015053708,0.052980355,0.336544745,51254.533,0.28832112,0.448183997,0.098771592,0.119915895,0.148507773,0.220620605,1.004296031,780.77
1992,PER_55,HIGH,433.7763483,9759.4981,0.064162954,0.113235191,0.004004902,0.006659145,0.015804434,0.058474397,0.330377445,136738.18,0.671794509,1.057993189,0.112814039,0.12539538,0.178854824,0.449335811,3.527044597,780.77
1992,PER_10,HIGH,423.8458025,9804.0586,0.061320365,0.104930623,0.003976608,0.006559547,0.015112018,0.054365394,0.328621704,54733.441,0.309940046,0.429816217,0.112452076,0.124163604,0.15970646,0.242977567,1.046750195,780.77
1992,PER_100,LOW,392.8800711,11825.6529,0.073162506,0.118770394,0.003858478,0.006515242,0.016989587,0.071705558,0.367591151,92555.927,0.48841797,0.941742891,0.099742649,0.11899499,0.146119677,0.24275613,2.532796186,780.77
1992,PER_90,MOD,414.3970603,11326.2577,0.071318228,0.117709499,0.003862581,0.006657978,0.017180381,0.066996204,0.359072107,156340.034,0.780444135,1.417183605,0.111793056,0.124952528,0.172410481,0.42446933,4.187617138,780.77
1992,PER_65,HIGH,433.6329133,10270.0196,0.066374787,0.115409123,0.004010044,0.006699436,0.016515727,0.061358803,0.342292985,140530.04,0.685608916,1.110066599,0.112814039,0.125473751,0.181427217,0.475287491,3.454789906,780.77
1992,PER_95,HIGH,437.2177532,10539.2831,0.070911208,0.126861196,0.004081554,0.006667319,0.017278341,0.062032976,0.364160549,198358.68,0.958474755,1.658199369,0.112833937,0.125595023,0.185689858,0.655051982,5.044392717,780.77
1992,PER_85,MOD,417.1409905,11039.9232,0.069310202,0.114886449,0.003862581,0.006617584,0.016806782,0.064035471,0.34419204,137264.451,0.688627304,1.197660334,0.112091631,0.124986696,0.170765027,0.381097561,3.617846225,780.77
1992,PER_50,LOW,408.5383424,10755.2354,0.066567265,0.11005265,0.003815027,0.006379499,0.015997338,0.063147357,0.350854488,63382.594,0.344650436,0.56917156,0.101808227,0.119563371,0.147897171,0.224578887,1.433854172,780.77
1992,PER_95,LOW,396.2768902,11301.3572,0.070148529,0.113875619,0.003854199,0.006490187,0.017056307,0.068405074,0.348450013,87121.66,0.459265526,0.840046736,0.099742649,0.11899499,0.147037982,0.242049909,2.433087704,780.77
1992,PER_15,HIGH,424.2844028,9674.1866,0.061197468,0.104646776,0.003976367,0.006571666,0.015030139,0.054742655,0.319461656,70074.345,0.38178864,0.538384476,0.11264896,0.124768778,0.165528907,0.268264602,1.565850219,780.77
1992,PER_60,HIGH,433.240627,9832.8149,0.065329301,0.11587991,0.004015941,0.00662088,0.015577579,0.059399371,0.34324877,139263.41,0.691898355,1.083843444,0.112814039,0.125473751,0.180183204,0.502582139,3.334435508,780.77
1992,PER_60,LOW,407.7046908,10246.2942,0.064079415,0.107435213,0.003808928,0.006379499,0.015687652,0.056608803,0.342799981,72319.419,0.381502912,0.651840313,0.101824634,0.119194636,0.148753712,0.235409335,1.768170231,780.77
1992,PER_95,MOD,415.727723,11201.9443,0.070601865,0.116809249,0.003862581,0.006641832,0.017187758,0.06616008,0.354887854,152420.835,0.760621169,1.345620943,0.111561345,0.124811954,0.172025622,0.428682946,4.087622093,780.77
1992,PER_90,LOW,397.0745966,11492.7902,0.070992713,0.115103766,0.003858138,0.006490187,0.017070096,0.070233726,0.353283366,88750.268,0.466612742,0.873985841,0.099856301,0.11899499,0.147199086,0.238820214,2.451768681,780.77
1992,PER_60,MOD,420.3370004,10199.0987,0.064836416,0.110380033,0.00386181,0.006521213,0.01598758,0.058226163,0.341102515,113757.128,0.570159201,0.925961705,0.111672446,0.124782109,0.170087025,0.35701124,3.054182876,780.77
1992,PER_45,LOW,409.486742,10151.6102,0.06355545,0.10742147,0.003852256,0.006379499,0.01551818,0.05720277,0.342732081,65831.79,0.355408996,0.600472157,0.1016685,0.119091498,0.149002909,0.223569412,1.528757036,780.77
1992,PER_15,MOD,420.9245658,9941.2188,0.062039071,0.106015228,0.003860813,0.006490187,0.015106926,0.054084458,0.33426255,62237.141,0.338366122,0.498669936,0.111119403,0.12388636,0.164650228,0.227113451,1.337931398,780.77
1992,PER_50,HIGH,427.4423938,10197.0629,0.065888899,0.113052236,0.00400721,0.006635465,0.016176453,0.059513378,0.353908736,117631.48,0.606475646,0.966072986,0.112814039,0.125473751,0.182040738,0.436432661,2.828477043,780.77
1992,PER_40,HIGH,430.2488824,9667.1457,0.062823215,0.109313728,0.004001526,0.00662088,0.015579573,0.057539683,0.344892922,103304.61,0.535826547,0.790004823,0.112814039,0.12506027,0.171905867,0.379389129,2.559987315,780.77
1992,PER_100,MOD,413.6456678,11604.8098,0.072826649,0.119701416,0.003862581,0.006664027,0.017569077,0.069418993,0.362188006,166183.631,0.82639556,1.554808722,0.111506841,0.124782109,0.171722826,0.453531019,4.333048784,780.77
1992,PER_20,HIGH,426.1390355,9705.6398,0.061273322,0.104905246,0.003979731,0.006567757,0.015016295,0.055044818,0.322528411,75888.525,0.407720156,0.566730187,0.112814039,0.125006822,0.170323022,0.289817141,1.747192516,780.77
1992,PER_65,LOW,404.2204282,10755.3084,0.066633532,0.109817324,0.003844856,0.006422038,0.016264925,0.061942517,0.349244127,69523.042,0.372823649,0.633901836,0.101373016,0.119243703,0.147979256,0.225079714,1.704804595,780.77
1992,PER_5,HIGH,422.1736606,9885.9086,0.061703972,0.105176083,0.003862903,0.006542147,0.015286001,0.053866566,0.335304534,52027.53,0.292659526,0.422004923,0.110864642,0.122552534,0.156647127,0.22867948,0.982448615,780.77
1992,PER_20,LOW,416.5613745,10021.3623,0.062399975,0.106865461,0.0038263,0.006378938,0.015053733,0.053226355,0.337489532,53667.781,0.298799378,0.467449068,0.103710458,0.119518628,0.148986568,0.22139925,1.092702802,780.77
1992,PER_50,MOD,417.6093146,10657.958,0.06683617,0.111865965,0.003860175,0.006490187,0.016222173,0.062719843,0.351573681,95227.12,0.498032741,0.795166974,0.11148525,0.124952528,0.168846811,0.313085109,2.354722443,780.77
1992,PER_35,LOW,412.373416,10192.3338,0.063647492,0.108058498,0.003816059,0.006379499,0.015432099,0.054996205,0.34599391,58759.696,0.32532913,0.51716617,0.102446801,0.119063441,0.15003605,0.221788229,1.332561365,780.77
1992,PER_20,MOD,421.2767594,9941.2386,0.062185236,0.106467565,0.003862581,0.006490187,0.015100002,0.054236148,0.335660527,66684.735,0.363251508,0.526914931,0.111366589,0.124782109,0.166729839,0.256993596,1.440117126,780.77
1992,PER_5,MOD,421.0935772,10024.084,0.062391634,0.106693231,0.003862581,0.006490187,0.015311375,0.053893131,0.333761689,47948.632,0.273900497,0.401948349,0.109450052,0.120129975,0.151268753,0.221192834,0.883690081,780.77
1992,PER_85,HIGH,436.0585213,10446.1684,0.069270749,0.122151611,0.00405133,0.00666948,0.016945991,0.061465049,0.355038266,175801.35,0.853573657,1.447322631,0.112814039,0.125552179,0.182728585,0.596215498,4.569403434,780.77
1992,UNBURN,UNBURN,421.1727257,9996.6822,0.062353363,0.107287172,0.003862581,0.006513096,0.014924464,0.053799699,0.337428449,37535.338,0.226118179,0.347034414,0.087677889,0.11819436,0.141103858,0.212667479,0.58695786,780.77
1992,PER_25,HIGH,427.2108239,9757.1515,0.061646547,0.10557427,0.004003933,0.00662885,0.015220105,0.056178611,0.324387957,82008.135,0.436728438,0.621678173,0.112814039,0.125048756,0.171124374,0.319452979,1.892804428,780.77
1992,PER_75,MOD,418.1982625,10732.5995,0.067378927,0.112743873,0.003862581,0.006567319,0.01660628,0.063845187,0.338009395,118717.944,0.605621479,0.994576189,0.112158811,0.125048756,0.170863957,0.375256791,3.091815155,780.77
1992,PER_45,MOD,420.6777883,10069.4845,0.063361126,0.107724868,0.003862581,0.006490187,0.015691506,0.057349016,0.329118084,97779.062,0.500579804,0.802912304,0.111678274,0.124750896,0.170121771,0.308112398,2.389354813,780.77
1992,PER_80,MOD,417.9995272,10732.3883,0.067636988,0.11312029,0.003862581,0.006567583,0.016724411,0.062100203,0.343267552,132767.831,0.667756473,1.117348758,0.111857756,0.124952528,0.170323022,0.397642862,3.61381595,780.77
1992,PER_80,LOW,401.4163589,10812.6102,0.067184461,0.11033186,0.003829098,0.006418286,0.016263101,0.064048253,0.340307875,80003.664,0.422481719,0.743919662,0.10085684,0.119075643,0.14824249,0.238778296,2.002343111,780.77
1992,PER_35,HIGH,430.8554572,9839.4836,0.062363771,0.106746129,0.004016828,0.006636657,0.015559042,0.056483432,0.330884489,91503.42,0.479661725,0.684266866,0.112630036,0.12506027,0.171737296,0.336132082,2.208591737,780.77
1992,PER_75,LOW,402.1193636,10768.9767,0.066973591,0.110191602,0.003845486,0.006434876,0.016292381,0.06408041,0.347518103,73558.633,0.393609631,0.684821875,0.101273139,0.119075643,0.148506216,0.229097805,1.772500845,780.77
1992,PER_30,HIGH,430.4061426,9795.5397,0.062173195,0.106818459,0.0040172,0.006624761,0.01517029,0.055967325,0.332117661,83825.647,0.447995501,0.612802936,0.112626834,0.12506027,0.171693719,0.34125878,2.016947095,780.77
1992,PER_40,MOD,421.5463482,9958.5191,0.062953328,0.10773564,0.003862581,0.006490187,0.015631493,0.057652245,0.335596236,88249.574,0.454854876,0.68966079,0.111508628,0.124782109,0.167569373,0.300085779,2.168484497,780.77
1992,PER_5,LOW,420.0390702,10060.185,0.062526319,0.107036573,0.003862581,0.006490187,0.015515538,0.053513872,0.337733819,43194.039,0.251998628,0.377282396,0.098377862,0.11899499,0.145716441,0.21893815,0.757843872,780.77
1992,PER_40,LOW,412.8445052,10020.926,0.062632055,0.106588204,0.003820276,0.006379499,0.015205156,0.054022945,0.339804084,62918.13,0.339607777,0.552321427,0.102856226,0.119484725,0.148051925,0.227868884,1.40416226,780.77
1992,PER_30,MOD,421.637248,9992.9668,0.062526173,0.106847343,0.003862581,0.006490187,0.015180027,0.05488481,0.335340697,73810.497,0.397949674,0.567425448,0.11133322,0.124782109,0.169533829,0.290308294,1.72452998,780.77
1992,PER_35,MOD,421.3472672,10122.587,0.063200928,0.107308628,0.003862581,0.006490187,0.015459712,0.057718213,0.336506535,79057.988,0.422184466,0.626574011,0.111299562,0.124782109,0.170683474,0.285995574,2.024777423,780.77
1992,PER_25,LOW,415.1415401,10062.1688,0.062720545,0.107162026,0.003814251,0.006379499,0.015151731,0.053842416,0.338970457,54898.737,0.303933013,0.476733962,0.103483886,0.119498971,0.148646355,0.222104884,1.144785727,780.77
1992,PER_80,HIGH,436.5019604,10294.2046,0.06824609,0.121178159,0.004082473,0.00662088,0.016320026,0.061769563,0.354593899,166156.64,0.813245966,1.316706345,0.112814039,0.125552179,0.183939037,0.586448668,4.297195652,780.77
1992,PER_75,HIGH,436.0122073,10355.0242,0.067970867,0.119881807,0.004079038,0.006664027,0.016398538,0.063930849,0.348125603,146124.65,0.730806904,1.164615442,0.112814039,0.12556422,0.182862756,0.538228431,3.633921546,780.77
1992,PER_25,MOD,421.0932316,9991.1885,0.062493709,0.106844538,0.003862247,0.006490187,0.015258107,0.054892769,0.33464085,71766.621,0.385496948,0.564434772,0.111335028,0.124782109,0.16978885,0.283192933,1.582010565,780.77
1992,PER_85,LOW,400.1427246,11119.268,0.068865005,0.112360845,0.003846117,0.006475091,0.016735597,0.063590641,0.341804094,81517.599,0.431704217,0.77514738,0.100649504,0.119075643,0.148048561,0.232835834,2.219931781,780.77
1992,PER_45,HIGH,432.9015672,9762.6227,0.063155249,0.109969076,0.0040172,0.006630374,0.015763535,0.054876747,0.328847276,117367.99,0.589108747,0.899268946,0.112561642,0.12539538,0.179036458,0.392053446,2.871433303,780.77
1992,PER_30,LOW,413.2582203,10037.7324,0.062782544,0.107299387,0.003808227,0.006379499,0.015114854,0.053902298,0.340777547,55516.651,0.309239603,0.476760694,0.102709406,0.119484725,0.148943514,0.221910171,1.201026374,780.77
1993,PER_10,MOD,198.0303331,3152.0658,0.040588957,0.090188925,0.003144129,0.004248564,0.006740164,0.017820814,0.264211868,11286.558,0.150593897,0.247422875,0.021548365,0.067850496,0.106190293,0.12928432,0.317573534,492.99
1993,PER_65,HIGH,197.4723533,3614.541,0.054378465,0.111170215,0.003246824,0.004616045,0.007175926,0.025510609,0.336095294,36312.545,0.423907907,0.907443873,0.038884523,0.103212104,0.121145214,0.190954194,2.36456904,492.99
1993,PER_10,LOW,197.5868595,3145.8075,0.040042516,0.089979376,0.003107905,0.004187534,0.006701068,0.017504303,0.259108377,9515.6608,0.127471695,0.208822891,0.019427921,0.057503686,0.09950937,0.12506027,0.22432426,492.99
1993,PER_100,HIGH,194.5064617,3804.9456,0.06396655,0.138083256,0.00314896,0.004566727,0.007089867,0.026973104,0.385655752,54986.066,0.646022048,1.601879918,0.051848187,0.10772859,0.12506027,0.225095785,3.563272283,492.99
1993,PER_5,HIGH,198.5034269,3117.8981,0.040489911,0.088922888,0.003176569,0.004326002,0.006804487,0.018254875,0.253358305,11740.1188,0.161278377,0.255491733,0.027453038,0.08323395,0.10852801,0.134093492,0.473784105,492.99
1993,PER_45,MOD,196.9619664,3245.4684,0.043396953,0.09450601,0.00310969,0.004207503,0.006805711,0.019699074,0.275126716,20725.9375,0.231562187,0.528400873,0.019467247,0.07268223,0.108672604,0.136318624,0.925991258,492.99
1993,PER_45,LOW,193.9602678,3175.4183,0.041329345,0.091451392,0.002869616,0.00414798,0.00662899,0.018461234,0.269671232,12635.7722,0.144030173,0.330151424,0.008753257,0.05202848,0.097308241,0.12506027,0.238913862,492.99
1993,PER_15,LOW,197.3283653,3136.2024,0.039977859,0.089904699,0.003103558,0.004170867,0.006700285,0.017438085,0.257164587,10650.7298,0.136666793,0.267633746,0.019487052,0.057503686,0.09950937,0.12506027,0.23055578,492.99
1993,PER_60,MOD,195.6670069,3258.0964,0.045234569,0.096986069,0.003104908,0.004248564,0.006849048,0.018475855,0.297349634,20619.7103,0.240285231,0.548156131,0.019492806,0.074377096,0.10899201,0.141563043,0.902437632,492.99
1993,PER_100,LOW,189.479287,4140.6874,0.057133066,0.126783167,0.002767571,0.004248564,0.006971361,0.032706883,0.361272581,15220.8155,0.165687823,0.451159976,0.008255871,0.049753112,0.096399039,0.125006822,0.250615183,492.99
1993,PER_100,MOD,191.6664126,4090.3292,0.060384917,0.134866233,0.003077788,0.004217205,0.007090898,0.029866433,0.396580985,30347.9387,0.349633936,0.970663853,0.02027241,0.075983,0.109385817,0.145374185,1.527638967,492.99
1993,PER_75,MOD,194.4586615,3646.3909,0.051079705,0.109033089,0.003108279,0.004224786,0.007039841,0.022557424,0.331910293,22758.4386,0.261761058,0.616337365,0.019508971,0.074302698,0.109190652,0.138940064,1.154166729,492.99
1993,PER_70,MOD,195.3048247,3620.0698,0.051095289,0.108527048,0.003117359,0.004248564,0.007044625,0.022895297,0.328619666,23759.2081,0.27385075,0.648130967,0.019970039,0.075157797,0.109339314,0.145017232,1.15042622,492.99
1993,PER_55,LOW,193.6926491,3214.4469,0.041894972,0.092041553,0.002861438,0.00414798,0.006633344,0.019199177,0.270305756,12572.5718,0.144254964,0.330050594,0.010391838,0.054875662,0.097308241,0.125481869,0.236668178,492.99
1993,PER_60,LOW,193.6526946,3158.9436,0.041297134,0.091020974,0.002899613,0.004143174,0.006664027,0.017348107,0.268626769,12389.7173,0.142958258,0.324744737,0.010255419,0.054701492,0.097308241,0.125481869,0.236048909,492.99
1993,PER_65,MOD,194.8151754,3613.6595,0.050217719,0.107577897,0.00310256,0.004222879,0.006990662,0.021821407,0.333271193,21543.792,0.248029188,0.585355298,0.019110089,0.073492653,0.108864379,0.136859507,0.868377675,492.99
1993,PER_5,LOW,198.1955426,3167.5856,0.040313478,0.090217151,0.003147166,0.004258944,0.006742703,0.018414463,0.258855346,9147.5624,0.125496579,0.199226838,0.019847721,0.058834877,0.100560119,0.125048756,0.207272115,492.99
1993,PER_15,HIGH,198.1198504,3070.4059,0.040850959,0.08604931,0.003289237,0.004508154,0.006971361,0.019333808,0.250937436,18905.4624,0.224064591,0.45168816,0.029135043,0.092799699,0.113477436,0.151279956,0.791433933,492.99
