year,scenario,sev,flow_mm_yr,nitrate_kg_yr,avg_nitrate_mgL,sd_nitrate_mgL,q_05_nitrate,q_25_nitrate,q_50_nitrate,q_75_nitrate,q_95_nitrate,doc_kg_yr,avg_doc_mgL,sd_doc_mgL,q_05_doc,q_25_doc,q_50_doc,q_75_doc,q_95_doc,nitrate_rb,nitrate_rb_ld,doc_rb,doc_rb_ld,precip_mm
1988,PER_5,MOD,1307.1547833490483,21712.933,0.08022375466832042,0.09342859653684818,0.01129936143654684,0.0159329086465541,0.0300271376634133,0.114325389555535,0.2862052921431349,259174.025,0.6014559381710832,1.0077189227138947,0.08224506653807667,0.127505265106806,0.146662638165018,0.481017838119455,3.0994217147538308,0.2128519565016275,0.3227450662699507,0.3551484851498138,0.48150643182703207,1774.4
1988,PER_45,LOW,1312.8354315293502,21972.284,0.08006452873740527,0.09052215226901589,0.01136204118816504,0.0169008811663078,0.0334604782980045,0.109590753645632,0.28500055690269605,295989.093,0.7095865219409911,1.0580636556244558,0.08241359644452738,0.128390975643131,0.155572166957366,0.814191436589438,3.3288170626100637,0.23200560842079201,0.35045346218900136,0.29655598189913474,0.43559755088678215,1774.4
1988,PER_90,MOD,1368.9764767156144,24177.382,0.0772123548492431,0.08113994150124912,0.01133857483532592,0.0169678613007164,0.040462730318258,0.109434831657054,0.24951176844657702,437025.35,1.0212000745427328,1.2500538733246027,0.105302928517675,0.131533149304351,0.21459783488128,1.82496019561015,3.530150909185444,0.2657744282154807,0.33848954365696005,0.22240699158600866,0.396104276330881,1774.4
1988,PER_40,HIGH,1343.0081573703217,24254.464,0.0791674380429366,0.0831232938846066,0.01130123480627002,0.0168205324301686,0.0400267682581447,0.122057274900558,0.26601410729743263,327449.07,0.7702253790939313,1.011298111475589,0.108869508179326,0.134605482759845,0.212676787579676,1.08783557792306,3.0389684747736405,0.25699300392021535,0.35375958009214303,0.3354427041729609,0.46582816680468814,1774.4
1988,PER_30,MOD,1323.3044663624055,22604.04,0.07902074421392175,0.08703621686787019,0.011344011335349038,0.0169919221454309,0.0357995961386919,0.111451538333731,0.2737137748047328,300323.92,0.7087126589187208,1.0227535824615506,0.09213056741969025,0.129212536736649,0.162956277577216,0.996777866839701,3.262242246745318,0.22821811228578526,0.33700351795519734,0.30045847961871397,0.4569093597339832,1774.4
1988,PER_25,LOW,1308.9773194186605,21657.849,0.07929167995367034,0.09083790967435423,0.01123479674651884,0.0162037037037037,0.0307849230509048,0.111452852574023,0.282227915208649,276733.913,0.6552710530507146,1.0322530049513745,0.080017141562467,0.128082762857644,0.150893690809657,0.650346593634437,3.188717587814476,0.223815291877421,0.34520787359815835,0.3228114154953104,0.47117385284108637,1774.4
1988,PER_70,MOD,1354.3920109043743,23759.492,0.07811998835575189,0.08237053908823573,0.01133505300911594,0.0171310128791168,0.0402756486685971,0.112712683542239,0.265899476580228,394137.68,0.9440103863527131,1.1554018679609332,0.0977254900580393,0.131059368191721,0.209004294149222,1.64177974602093,3.3372792583387,0.2528196977478954,0.33181416505033023,0.23423741761232353,0.3884360155567973,1774.4
1988,PER_20,HIGH,1323.6453303167498,23009.371,0.07849137416517829,0.08385216706868293,0.01128360483165964,0.0166330307083476,0.0376763433650193,0.11855435799264,0.2702526683157958,295383.31,0.7008904285748774,1.0177498191411265,0.10505704455197021,0.132919905037868,0.175978965872583,0.862635671925702,3.2753954009648547,0.22683742011489544,0.32977059651043916,0.35157088540293563,0.47993334491376644,1774.4
1988,PER_100,MOD,1377.2562125477903,24733.478,0.07764354322692878,0.08124434867987117,0.01129961545674098,0.0167803393774954,0.0414149323383766,0.109690656565657,0.25952165183539766,457564.22,1.0554413262869604,1.2856810576797382,0.1058604896154544,0.131340137383208,0.226078504017624,1.89569902667172,3.587080775865024,0.2698465723100056,0.3291691932691391,0.2123033502735578,0.3848642492194866,1774.4
1988,PER_10,LOW,1305.6969215835325,21495.792,0.07969085203309834,0.09252609524491526,0.01127437150483604,0.0158953512612049,0.0295015654501565,0.113646183743498,0.2833818493315381,262507.293,0.6142913664728537,1.0169530641758817,0.07952476896654109,0.127309638574173,0.147425479077198,0.489602604563427,3.0559485362120027,0.2186480988674211,0.3426431554603803,0.34699902639778823,0.4874805668732411,1774.4
1988,PER_50,MOD,1339.113703146853,22745.622,0.0768557255216653,0.08286126115262248,0.011346716580026221,0.0171509281678773,0.0363745099556381,0.110156294041378,0.264862526205878,336758.24,0.7866423689663254,1.0525780868848655,0.09625202233722885,0.130545518418147,0.171395237624089,1.26305074615715,3.069866543007364,0.24281755814537562,0.3247669375671503,0.27045634448402855,0.4152554366598424,1774.4
1988,PER_95,MOD,1373.0376033873472,24461.508,0.07729024674656639,0.08122505973380806,0.01133249180355766,0.0167672666399754,0.0415419295056845,0.107911220043573,0.2568272017353822,445976.24,1.0321212822686592,1.265632911816985,0.10569575966574339,0.131204373188026,0.221659831874886,1.79208156692629,3.5395819198252503,0.2683068190274396,0.32764607153410163,0.2166900807786606,0.38990368634885125,1774.4
1988,PER_90,LOW,1324.4995788297813,22912.962,0.08049862350225262,0.08849547077649035,0.011359883757517139,0.0171727721252686,0.0388698884069254,0.112441717251693,0.2769558449850378,372084.139,0.923776248777599,1.223531106825698,0.08864003984524874,0.128430517058481,0.17171372191864,1.42609126984127,3.57601108111027,0.2346684907332894,0.32997169898854634,0.25574061884546906,0.38013786983809056,1774.4
1988,PER_85,HIGH,1392.915903626778,27121.471,0.08284534573961988,0.09459367844345822,0.01104127195419056,0.0159808797147853,0.0416175645342312,0.117276947963278,0.27992134782648176,453492.16,1.0112225279748495,1.1407779134184903,0.1167374459279374,0.134640977197923,0.317507148537299,1.7481489071816,3.3461735570736577,0.3253671178263791,0.3998949393268528,0.26121577823886,0.492837185983546,1774.4
1988,PER_35,MOD,1327.266592106222,22712.413,0.07839537012190047,0.08603694651490189,0.011346785708993761,0.0170555555555556,0.0353818844751487,0.112581677801219,0.2729809861321954,307686.36,0.7170480567605533,1.0248615026178765,0.09253935465637037,0.128965871491088,0.162540579607118,1.04080540185291,3.26523920981377,0.2285221861397223,0.3364917677395176,0.2936605708861224,0.45099019014037545,1774.4
1988,PER_75,MOD,1355.9413545399902,22734.097999999998,0.07461411906818169,0.08051148560509647,0.011240616391428818,0.016667861923886,0.0363546483188895,0.104561599298803,0.25070326011684385,391638.29,0.8955786889362751,1.1891800844571108,0.10430945667532401,0.131059368191721,0.180247621474686,1.5085238299524,3.479698972860233,0.2583226646931634,0.33136815016808674,0.252950923291431,0.40081091151735954,1774.4
1988,PER_70,LOW,1319.9772832786418,22799.028,0.08124733862199772,0.08926845208532204,0.01140947205308266,0.0174215726920951,0.0393178104575163,0.113685531325718,0.2814847523114138,345182.61,0.8503792847768039,1.134404381343626,0.08247960870431584,0.128368840181467,0.170776971104303,1.27664970776173,3.5474355685059993,0.2292675159101804,0.3313284671609685,0.26126606637523336,0.4050915832637108,1774.4
1988,PER_65,HIGH,1376.0573405515063,25717.342,0.07930167581023993,0.08559767152455441,0.01119419155748034,0.0165326272386561,0.0413109267275934,0.11381378710621,0.25831793754760485,392817.8,0.8730120590047541,1.0470437273249178,0.1164017236697138,0.134653838394627,0.239167446908612,1.45612982953513,3.1704971092568686,0.2938935396510326,0.3807701433530728,0.30411388937719863,0.528602828079583,1774.4
1988,PER_15,MOD,1313.133269763967,21854.401,0.0785287590642579,0.08924692125092033,0.0112847367117935,0.0164339137548206,0.0309831379360255,0.114305617614934,0.2727009111173214,273965.669,0.6456626776113252,1.0152396620031021,0.08242984992167332,0.128442252363337,0.153420215369555,0.664325331878523,3.0614860336425864,0.21385604699851174,0.33514302222238895,0.336417534439134,0.4630190434554046,1774.4
1988,PER_55,MOD,1342.9079032661027,22515.619,0.07556965260809546,0.08207495142485108,0.011346716580026221,0.0171408756935073,0.0364978821220104,0.108918128654971,0.2584559187746275,349981.74,0.8147762183413054,1.0833026001253918,0.09583753429393647,0.130746960185908,0.172263996658045,1.26844767074314,3.2964123654840805,0.24770307347673076,0.3222211656717055,0.27163715807677985,0.4086155466282327,1774.4
1988,PER_40,LOW,1311.839156368675,21849.929,0.07984089234947295,0.09052456769805658,0.01136204118816504,0.0169008811663078,0.0329160308873168,0.109459243702639,0.2847517275384036,291069.003,0.6995485414039885,1.0514629687772494,0.08181988367450162,0.128365167086808,0.154605175603199,0.784593738415395,3.3364175686134523,0.23105798472003464,0.35244567613926797,0.3001533704138312,0.44050023423483536,1774.4
1988,PER_5,HIGH,1309.1222701443437,21844.257,0.07982279547033944,0.09124627896323018,0.011328097038416921,0.016357279285252,0.0313008869486886,0.114222497530324,0.2797616198261196,262341.232,0.6067280092998514,1.0058614388634661,0.08799193425628926,0.128402670775552,0.149356094255387,0.48871090312775,3.215300925695211,0.20788671783528967,0.31846407044194724,0.3600935150996081,0.4968207056373052,1774.4
1988,PER_25,MOD,1320.4138063574283,22141.118,0.07822193811093307,0.0874432296592519,0.011298159916745279,0.016490794994213,0.0329538246063598,0.108331759744449,0.27556532348185686,292002.551,0.6880205416231661,1.0173474108537484,0.08811695252603914,0.128480999959873,0.158464450926663,0.937798348441452,3.1501266475410277,0.22477649117034562,0.3452314828907917,0.3116069909539318,0.46214448311446427,1774.4
1988,PER_40,MOD,1330.2470630795624,22860.657,0.07802009996782726,0.08523255081524825,0.01134745591448652,0.0171151504351184,0.0353620363808174,0.111391653052131,0.2720852693272348,314036.72,0.7392661290840897,1.0349486588057701,0.09362190018009914,0.129914895640184,0.164278805464877,1.07050635619118,3.1070138234431868,0.23167605351689052,0.33264481418884856,0.2879387373089516,0.4364190913724994,1774.4
1988,PER_20,LOW,1307.8774483502928,21627.063,0.07955754421877469,0.09158370330012527,0.01124396469012046,0.0161982825917252,0.030398322851153,0.11267327443798,0.2828951874351892,271011.373,0.6408891113811239,1.0295646874618658,0.0797454760725861,0.127494489962148,0.149772780474896,0.567971380471381,3.146879214707029,0.2221291382690119,0.3438601441166561,0.33596782760770416,0.49202069464442727,1774.4
1988,PER_30,HIGH,1333.4927897036482,23853.735,0.07902192449296215,0.08222473560044107,0.01132842155305812,0.0168568940227356,0.0394898008683208,0.118122160900653,0.259764537333979,310092.44,0.732653153639761,1.0066697365055923,0.1078021641748138,0.134752209105657,0.200250676494513,0.967658797714978,3.187970391626486,0.23650777705717807,0.34309037976652296,0.34141524910939397,0.46527029165883566,1774.4
1988,PER_10,MOD,1310.0228861805765,21684.347,0.07882792962742625,0.0902948724167514,0.011285832583387839,0.0163969978124764,0.0302497642425251,0.112740946074279,0.27640095321127306,265385.261,0.622558355859623,1.0029961400796856,0.08313910652982692,0.128438338184101,0.150977936946639,0.525248511454234,3.047587905562601,0.21176779383318195,0.32484944093543605,0.3403495711971686,0.46505125241299666,1774.4
1988,PER_20,MOD,1316.949609331232,22179.809,0.07852784967061846,0.08835894809351254,0.01129186105822752,0.0165893417917278,0.0330547208204973,0.119287114412463,0.27350981239281025,285998.07,0.6754748242605478,1.0201536980378678,0.08751869847638907,0.128103378103378,0.156812918167782,0.821898964888752,3.254996014755121,0.21809103568250934,0.3336891674766,0.31990245338511436,0.467240390818022,1774.4
1988,UNBURN,UNBURN,1303.264506379922,21573.819,0.08078933967883815,0.09535781427613983,0.011297452412796382,0.015623369848722,0.0297377306353871,0.11720871150415,0.28709534553828264,252380.484,0.5892467544798878,1.0124003379076791,0.06675853900793915,0.125551760008997,0.139598755433978,0.473207664988487,3.0928391547342544,0.22070225529123436,0.3407671122113336,0.36702450622985955,0.4851765083388936,1774.4
1988,PER_100,HIGH,1413.4842862835817,28980.39,0.08541322417313156,0.09871602632382596,0.01088049282911838,0.0152718613181872,0.0396437708303995,0.120360745360745,0.2901405475374455,495438.95,1.0937747666991233,1.1874492147511335,0.11711125995451999,0.136551926390264,0.351982584180252,1.91511499753473,3.3136784061291618,0.33279521291879505,0.40684666424433896,0.24530461035078868,0.5141800821271723,1774.4
1988,PER_85,LOW,1322.3474573925496,22395.162,0.07880194073909495,0.08802747436592917,0.01136204118816504,0.0165682041960161,0.0364740262900578,0.110723324353008,0.2769126289542222,361460.279,0.8914133797978188,1.2040168103406077,0.08868651697254104,0.128390975643131,0.166274311710922,1.36233941182061,3.4864642312453187,0.233329911157798,0.3325526290008529,0.2639101172795455,0.38928604379238035,1774.4
1988,PER_45,MOD,1333.2480025991804,22846.105,0.07834009094073817,0.08568306830300389,0.011347397808635641,0.0172866981719603,0.0362448095440112,0.11450912030721,0.26977233964815345,319049.33,0.7535688137539573,1.0434954504482892,0.09520191676406348,0.130576884472548,0.167940856003098,1.09327505759811,3.1348873231475025,0.24160983349355006,0.32326004804757746,0.2840022183345386,0.41665381337738583,1774.4
1988,PER_80,HIGH,1391.5528655348355,26558.815,0.07978201701740334,0.08866886840564168,0.01111818150349704,0.015822042227081,0.0403273314482147,0.116004087136055,0.26826749493640567,437466.7,0.9577096852236363,1.1228392022838718,0.1172046841222058,0.134637188208617,0.268025983685031,1.50855791636007,3.201160221036332,0.32314770024987916,0.39562691332425787,0.28692688991880916,0.5272218205408549,1774.4
1988,PER_100,LOW,1326.9913110450545,23080.463,0.08062708350910604,0.08863699711293847,0.01127022453619278,0.0168239831755004,0.0378432019771142,0.112421704793028,0.2777168848678536,380799.579,0.9430552906359859,1.2456634914330658,0.08854966917612941,0.128394871619387,0.171770450475921,1.45681118463377,3.6503095319573657,0.23561380518802447,0.3271866339943007,0.2555673878719437,0.3851349636077197,1774.4
1988,PER_65,LOW,1318.230355512628,22015.128,0.07846584998916659,0.08843041070534478,0.01136204118816504,0.0167087613217409,0.033774207361571,0.11036637798661,0.2798754260277654,329044.141,0.7943671323288508,1.1130384987627286,0.08877272031832659,0.128390975643131,0.16062232502051,1.10342385295744,3.375975438734072,0.23430880377256547,0.350623580294423,0.2729133984918487,0.3954850179204376,1774.4
1988,PER_60,HIGH,1368.093822873054,24692.283,0.07802814918264987,0.08437968284802591,0.011232128677815539,0.01660058495996,0.03923626058258,0.118005092851376,0.25207632319352985,378182.1,0.8509656932532019,1.0420790828562139,0.115924231594483,0.134660612307765,0.219154065307912,1.39772051167634,3.032539504126694,0.2973583099308503,0.37800761476773936,0.30937143488143176,0.5069899395026893,1774.4
1988,PER_5,LOW,1304.5222776624346,21560.179,0.08029399484271049,0.09407277570564562,0.011277668284499281,0.0156670425767648,0.0296196734368777,0.114332196253784,0.2849194255383274,257867.903,0.5981847560265962,1.0106067719926428,0.07922299418727928,0.126873056262369,0.140860750703832,0.477620986336746,3.1150397896225286,0.21914718399098343,0.34366532856707727,0.3555227852014998,0.4968499084587507,1774.4
1988,PER_45,HIGH,1347.1473986982583,24583.889,0.07943390155560781,0.08326514767716531,0.0113011512327768,0.016649703726835,0.0415947301352407,0.122935435435435,0.2661075249487242,334256.27,0.786823560886627,1.0187640929952992,0.1094729827733984,0.134648515203183,0.215533575867819,1.14119428963532,3.0079904909151463,0.26335024925794115,0.3781600217931345,0.33200321540962435,0.4682953591266964,1774.4
1988,PER_30,LOW,1309.336981017546,21840.582,0.07999601557409755,0.0907096830267418,0.01136204118816504,0.016926014454263,0.0320846766795104,0.111867051952644,0.285737850180063,278574.793,0.6694664183177639,1.036527808056254,0.08019893144658534,0.128324019165223,0.15069746515059,0.670580029132661,3.2791260100362445,0.2264176363670914,0.34929394280793435,0.3171641035909839,0.4539342653303165,1774.4
1988,PER_25,HIGH,1328.2687154229766,23230.34,0.07791617733275134,0.08222554751015397,0.011290215771512381,0.0167602206839427,0.0374083274189733,0.118794082623431,0.2636041292841086,301794.56,0.7187669599876407,1.012547234412968,0.106196099252692,0.133410927617709,0.181881387629478,0.952327072490005,3.3215451050727314,0.23119916746310615,0.33803779884409785,0.34397225925270264,0.46458922254927326,1774.4
1989,PER_5,HIGH,1333.5842715737479,23102.15,0.08443970258898965,0.09763794929519409,0.010829433614869901,0.0179989916875707,0.0404579030221253,0.108949298894218,0.2930739218167786,272991.267,0.5620152956972211,0.9382463876489812,0.09190824629556651,0.12920343906552,0.143791846429498,0.310822924939234,3.050439353258536,0.22957090098110813,0.33078618223844963,0.31765704950719253,0.4529927178952578,1839.52
1989,PER_80,MOD,1380.3753683653,25276.639,0.08468163543437913,0.0884381254517375,0.01093836737197046,0.0192921070170427,0.0507144779397277,0.116898334856877,0.2789118106496259,426526.58,0.9289837211486304,1.16796172617443,0.09986862833244009,0.132901252548791,0.233569763134384,1.39427080376237,3.44101111663159,0.2714862897093609,0.3607763674592971,0.22562562407387732,0.44699085341879513,1839.52
1989,PER_30,HIGH,1353.589142619755,25515.738,0.08529319189274207,0.08770321423924897,0.010890278292271339,0.0186287744465936,0.0497224592523638,0.126005249636993,0.2732841010306246,325437.47,0.6890080819103821,0.9511099821969627,0.1049195946016258,0.13377616747182,0.196629995545374,0.766329966329966,3.045714089678996,0.24759985395429387,0.3313869267665313,0.30835052051515033,0.46340484394744097,1839.52
1989,PER_60,MOD,1366.1927544218038,24046.592,0.08278363981991986,0.08834210432290732,0.0109532961237607,0.0186715979126693,0.0477359145917882,0.115395172310293,0.2822717911844569,379497.63,0.8037995420731391,1.0693036352123662,0.09905870782493215,0.132875118084164,0.201240999414803,1.03153075576222,3.23699900056565,0.25983383232902063,0.36635877549716817,0.23216195324268277,0.4421193618521412,1839.52
1989,PER_100,HIGH,1419.2376186894421,32904.303,0.09619140230658359,0.10699899405264915,0.010585473022790259,0.0153732171676211,0.0426570716163695,0.152346731948722,0.3227488624226632,507891.29,1.1489692569118488,1.2481237483180743,0.12249367997458299,0.136172560908431,0.336540894390851,2.06716442348626,3.556558913315036,0.30352390755099373,0.3910337502058622,0.2634125053725746,0.47325572368055374,1839.52
1989,PER_45,MOD,1354.485163676211,24317.768,0.08503952574884995,0.09183079429324842,0.0109514414588468,0.0188681520061728,0.0479005656362007,0.113943370639481,0.2954954467028231,342039.14,0.6970813168399431,0.991704654349859,0.09876926071334341,0.132860165850305,0.188285243094896,0.707969838371543,3.059025697881748,0.2419125739761107,0.338325252547849,0.26295912596032694,0.4496978035905481,1839.52
1989,PER_10,HIGH,1336.2284735725207,23613.482,0.08425867197198159,0.09440893780463372,0.010813539066289119,0.0180821064967406,0.0446074421141356,0.114345447225882,0.2911716594032128,282447.67,0.5883303593352529,0.9357846123729615,0.09942380307074761,0.13201354339414,0.160036035654848,0.386963868854744,3.063238024629486,0.22942546107245956,0.33329900266297025,0.3054761188765175,0.4566683449716544,1839.52
1989,PER_80,LOW,1343.2562862782634,23398.804,0.08485649501852324,0.09349099762785226,0.010963927389676342,0.0191857298474946,0.0479598884761496,0.110517592873659,0.2904388488012184,383758.934,0.8440192099435353,1.2433581498266795,0.0635404401535087,0.127607348173534,0.151347757881849,1.10110870903331,3.599667482408768,0.23866281139000628,0.32821527972113446,0.24627319804053574,0.42420972536889523,1839.52
1989,PER_65,LOW,1339.3129581789879,23155.696,0.0832239099344981,0.09348258748193593,0.0109651377680014,0.0184779077322937,0.0426603354394617,0.107180240974589,0.291978007923514,360713.101,0.7766203617052585,1.1549615446321486,0.06353207573701138,0.127551656395221,0.146768995711681,0.906195079086116,3.3899067678337977,0.23603297084978953,0.345396614293088,0.24393798977651332,0.43210168293831946,1839.52
